FileName,MS,TDR,ebike,equity,carMiles,carMilesR,carMiles.pers,carMilesR.pers,carMilesCycled,milesCycled.pers,milesCycled.male,milesCycled.female,milesCycled.white,milesCycled.nonwhite,milesCycled.caraccess,milesCycled.noncaraccess,METh,METhincr,MMETh,MMETh.pers,MMEThincr,CO2.Tm,CO2R.perc,CO2.pers,TripDisIncSW,TripTotalTime1,timeSaved.Total.h,timeSavedCyclists.perc,nocarTrips.people.perc,nocar.males.perc,nocar.females.perc,nocar.white.perc,nocar.nonwhite.perc,nocar.caraccess,nocar.noncaraccess,nopeople,nocyclists,newcyclists,cyclist.potential,cyclists.perc,cyclists.incr,cyclist.male.perc,cyclist.female.perc,cyclist.white.perc,cyclist.nonwhite.perc,cyclist.caraccess.perc,cyclist.noncaraccess.perc,cyclist.nssec1.perc,cyclist.nssec2.perc,cyclist.nssec3.perc,cyclist.nssec4.perc,cyclist.nssec5.perc,trips.bike.perc,trips.nssec1.perc,trips.nssec2.perc,trips.nssec3.perc,trips.nssec4.perc,trips.nssec5.perc,trips.age20.39.perc,trips.age40.59.perc,trips.age60plus.perc,nopeopleWithTrips,People.with.NoTrips,YLL.Reduction.20.39.Males,YLL.Reduction.40.59.Males,YLL.Reduction.60p.Males,YLL.Reduction.20.39.Females,YLL.Reduction.40.59.Females,YLL.Reduction.60p.Females,YLL.Reduction.20.39.All,YLL.Reduction.40.59.All,YLL.Reduction.60p.All,YLL.20.39.Males,YLL.40.59.Males,YLL.60p.Males,YLL.20.39.Females,YLL.40.59.Females,YLL.60p.Females,YLL.20.39.All,YLL.40.59.All,YLL.60p.All
IIyear.MS2_TDR0.8_ebik0_eq1.csv,2,0.8,0,1,1299552.5,343522.13,86.3,22.8,14907.2,1.99,2.55,1.48,2.06,1.26,2.12,1.44,97282.8,5552.9,77442.8,5.3,4860.1,313.84,20.9,0.020829628,1638372,5096384.4,20315.8,101.8,13.7,14.7,12.8,12,29.2,5.8,47.6,14502,1869,1202,1297,12.4,162.1,14.4,10.6,12.7,9.7,12.5,12.1,13,11.5,12.2,11.3,14.2,4.2,3.9,3.8,4.6,4.4,5.4,5,4.1,3.4,14502,565,0.33,0.72,3.28,1.06,1.35,3.9,1.38,2.07,7.18,799.72,5512.45,13292.91,663.71,2479.48,14342.27,1463.43,7991.93,27635.19
IIyear.MS2_TDR0.8_ebik1_eq0.csv,2,0.8,1,0,1293976.27,349098.36,85.9,23.2,20483.4,2.45,3.69,1.32,2.51,1.76,2.64,1.62,94869.3,3139.4,74921.8,5.2,2339.1,312.5,21.2,0.020740692,1638372,5085406.8,20498.7,88.3,13.7,14.8,12.7,12,29.4,5.9,47.5,14502,1896,1236,1311,12.6,165.9,17.8,7.9,12.7,10.9,12.7,12,13.6,10.9,12.2,11.5,15.7,4.9,4.8,4.1,5.3,6,6.8,6.3,5.4,2.9,14502,565,0.77,1.34,1.83,0.47,0.86,0.87,1.24,2.2,2.7,1905.81,10625.6,7368.67,302.18,1584.25,3014.88,2207.99,12209.84,10383.56
IIyear.MS2_TDR0.8_ebik1_eq1.csv,2,0.8,1,1,1294789.78,348284.85,85.9,23.1,19669.9,2.39,2.98,1.85,2.47,1.55,2.54,1.72,94859.5,3129.6,74918.7,5.2,2336,312.69,21.2,0.020753302,1638372,5084644.4,20511.4,88,13.8,14.7,12.9,12.1,29.3,5.9,47.8,14502,1911,1244,1297,12.7,168,14.6,10.9,12.9,10.1,12.7,12.6,13.2,11.7,12.5,11.6,14.9,4.9,4.5,4.4,5.3,5.4,6.3,5.7,4.8,4.1,14502,565,0.3,0.58,2.68,0.75,1.21,2.77,1.05,1.79,5.44,729.12,4348.38,10750.74,469.87,2214.05,9931.34,1198.99,6562.43,20682.08
IIyear.MS2_TDR0.9_ebik0_eq0.csv,2,0.9,0,0,1462927.55,180147.08,97.1,12,15839.6,2.17,3.54,0.93,2.22,1.68,2.3,1.61,98702.1,6972.2,78619.2,5.4,6036.5,353.3,11,0.023448596,1843168,5709788,10092.4,104.9,13.7,14.8,12.7,12,29.2,5.8,47.4,14502,1851,1193,1311,12.3,159.6,17.4,7.7,12.4,10.6,12.4,11.7,13.3,10.8,11.8,10.9,15.5,4.1,4,3.4,4.5,4.8,5.7,5.2,4.6,2.3,14502,565,1.23,1.99,2.38,0.58,0.84,0.94,1.81,2.83,3.32,3045.03,15555.85,9477.01,382.47,1537.98,3358.62,3427.5,17093.83,12835.64
IIyear.MS2_TDR0.9_ebik0_eq1.csv,2,0.9,0,1,1463234.85,179839.78,97.1,11.9,15532.3,2.15,2.79,1.57,2.22,1.4,2.27,1.64,99198.8,7468.9,79037.5,5.5,6454.8,353.37,10.9,0.023453242,1843168,5714495.5,10013.9,109.4,13.7,14.7,12.8,12.1,29.2,5.8,47.6,14502,1867,1197,1297,12.4,161.9,14.3,10.7,12.6,9.8,12.4,12.3,13,11.6,12.1,10.9,14.6,4.1,3.8,3.7,4.6,4.3,5.5,4.8,4.1,3.5,14502,565,0.46,0.87,3.63,1.12,1.44,4.07,1.58,2.31,7.7,1140.32,6564.3,14610.78,709.56,2655.53,14702.02,1849.89,9219.83,29312.8
IIyear.MS2_TDR0.9_ebik1_eq0.csv,2,0.9,1,0,1457186.56,185888.07,96.7,12.3,21580.6,2.64,3.94,1.46,2.72,1.91,2.85,1.75,96681.5,4951.6,76382.6,5.3,3799.9,351.91,11.3,0.023356342,1843168,5703080.8,10204.2,96.2,13.7,14.7,12.7,12,29.4,5.8,47.5,14502,1891,1227,1311,12.6,165.2,17.6,7.9,12.7,10.8,12.7,11.9,13.6,11,12.2,11.1,15.6,4.8,4.7,4,5.2,5.4,6.5,6,5.3,2.9,14502,565,0.89,1.51,2.17,0.62,0.95,1.01,1.51,2.46,3.19,2221.21,11902.2,8754.08,394.83,1736.91,3401.36,2616.04,13639.11,12155.43
IIyear.MS2_TDR0.9_ebik1_eq1.csv,2,0.9,1,1,1458783.31,184291.32,96.8,12.2,19983.9,2.51,3.16,1.92,2.6,1.63,2.69,1.73,96191.8,4461.9,76012.6,5.2,3429.9,352.3,11.2,0.023382226,1843168,5701458.2,10231.2,95.3,13.7,14.7,12.8,12.1,29,5.8,47.5,14502,1886,1219,1297,12.5,164.5,14.5,10.7,12.8,9.6,12.5,12.5,13,11.7,12.5,11.1,14.1,4.7,4.4,4.2,5.2,4.8,5.9,5.4,4.6,4,14502,565,0.33,0.73,2.54,0.86,1.2,3.05,1.18,1.93,5.59,799.19,5503.18,10187.6,535.75,2208.91,11761.95,1334.94,7712.09,21949.55
IIyear.MS2_TDR1_ebik0_eq0.csv,2,1,0,0,1626658.98,16415.65,108,1.1,16415.7,2.33,3.8,1,2.39,1.76,2.47,1.73,100557.6,8827.7,80167.9,5.5,7585.2,392.84,1,0.026072874,2047965,6326283,-182.5,110.5,13.7,14.8,12.7,12,29.2,5.8,47.5,14502,1846,1185,1311,12.3,158.9,17.4,7.5,12.4,10.5,12.4,11.5,13.3,10.6,11.8,10.9,15.6,4.1,4,3.4,4.5,4.5,5.6,5.3,4.6,2.3,14502,565,1.35,2.12,2.83,0.72,0.9,0.84,2.07,3.02,3.67,3336.1,17003.52,11364.58,465.06,1653.76,2884.52,3801.16,18657.27,14249.1
IIyear.MS2_TDR1_ebik0_eq1.csv,2,1,0,1,1627399.11,15675.52,108,1,15675.5,2.27,2.94,1.66,2.37,1.31,2.4,1.73,100668.9,8939,80261.3,5.5,7678.6,393.02,1,0.026084821,2047965,6330322,-249.8,114.8,13.7,14.6,12.8,12,29.2,5.8,47.5,14502,1861,1193,1297,12.4,161,14.3,10.6,12.6,9.4,12.3,12.4,12.9,11.4,12.2,10.8,14.3,4.1,3.9,3.7,4.5,4,5.4,4.8,4,3.5,14502,565,0.56,0.93,3.53,1.24,1.52,4.27,1.8,2.45,7.8,1390.46,7219.71,14362.24,786.18,2790.47,15417.11,2176.64,10010.18,29779.34
IIyear.MS2_TDR1_ebik1_eq0.csv,2,1,1,0,1620829.81,22244.82,107.6,1.5,22244.8,2.81,4.26,1.49,2.89,2.04,3.03,1.89,98581.6,6851.7,77938.8,5.4,5356.1,391.43,1.4,0.025979292,2047965,6323213,-131.4,105.9,13.7,14.7,12.8,12,29.2,5.8,47.6,14502,1880,1219,1311,12.5,163.7,17.5,7.9,12.7,10.6,12.7,11.7,13.6,10.8,12,11.1,15.9,4.7,4.5,3.9,5.1,5.6,6.3,5.9,5.1,2.9,14502,565,1.07,1.51,2.61,0.63,1.05,1.13,1.7,2.57,3.74,2636.51,11727.95,10429.49,397.65,1935.14,3896.25,3034.16,13663.08,14325.74
IIyear.MS2_TDR1_ebik1_eq1.csv,2,1,1,1,1622107.39,20967.24,107.7,1.4,20967.2,2.71,3.44,2.04,2.81,1.68,2.87,2.02,98016.9,6287,77498.8,5.3,4916.1,391.74,1.3,0.025999867,2047965,6316264,-15.6,100.7,13.7,14.7,12.8,12,29.2,5.8,47.5,14502,1898,1232,1297,12.6,166.2,14.5,10.8,12.9,9.9,12.6,12.6,13.1,11.6,12.5,11.9,14.3,4.7,4.4,4.2,5.1,5.2,6.2,5.4,4.5,4.1,14502,565,0.52,0.81,2.77,0.92,1.32,3.42,1.43,2.13,6.18,1271.85,6335.39,11246.66,574.67,2431.78,12526.29,1846.52,8767.17,23772.95
IIyear.MS32_TDR0.7_ebik0_eq0.csv,32,0.7,0,0,1062889.6,580185.03,70.5,38.5,87262.6,7.63,11.08,4.49,7.74,6.54,8.48,3.94,130565,38835.1,106761.1,7.4,34178.4,256.69,35.3,0.01703657,1433575,4579879.9,28924.2,88.5,14.2,15.3,13.1,12.4,30,6.1,48.8,14502,8082,7775,8498,53.6,1033.5,64.6,43.7,53.5,54.3,55.3,46.4,56.1,51.1,52.8,45.4,60,16.9,16.3,15.6,18,16.9,19.8,18.7,18.2,13,14502,565,6.04,10.13,19.35,5.17,6.66,8.5,11.2,16.79,27.85,14994.82,83629.79,79488.65,3240.95,12216.42,27956.72,18235.77,95846.21,107445.37
IIyear.MS32_TDR0.7_ebik0_eq1.csv,32,0.7,0,1,1053636.55,589438.08,69.9,39.1,96515.7,8.31,8.91,7.76,8.5,6.48,9.2,4.43,138716.7,46986.8,113696.6,7.8,41113.9,254.45,35.9,0.016887901,1433575,4620940.6,28239.8,92.4,14.2,15.1,13.4,12.5,29.8,6.1,49.3,14502,8645,8328,9030,57.4,1112.5,57.8,57,57.5,55.8,58.6,52.1,58.6,57.1,57.4,49.1,58.4,18.2,17.2,17.9,19.5,18.3,19.3,18.7,18,17.8,14502,565,4.08,7.02,22.64,7.43,9.51,24.63,11.52,16.52,47.26,10096.53,57788.79,92797.23,4657.46,17429.12,81007.68,14753.98,75217.91,173804.91
IIyear.MS32_TDR0.7_ebik1_eq0.csv,32,0.7,1,0,1028697.31,614377.32,68.3,40.8,121454.9,10.46,13.27,7.9,10.65,8.63,11.65,5.3,121997.3,30267.4,96572.5,6.7,23989.8,248.43,37.4,0.016488352,1433575,4551983.3,29389.1,80.3,14.6,15.6,13.6,12.8,30.7,6.4,49.9,14502,8395,8101,8498,55.7,1077.4,66.3,46.1,55.5,57.5,57.1,49.7,57.9,53.2,55,48.9,62.1,22.2,21.1,21.3,23.8,23.4,25.2,24.5,23.8,17.6,14502,565,4.54,8.1,16.45,5.25,6.97,9.54,9.78,15.07,25.99,11231.83,67090.81,67150.63,3312.47,12760.6,31380.51,14544.3,79851.41,98531.14
IIyear.MS32_TDR0.7_ebik1_eq1.csv,32,0.7,1,1,1025895.16,617179.47,68.1,41,124257.1,10.71,11.55,9.95,10.91,8.82,11.88,5.65,122221.8,30491.9,96763.4,6.7,24180.7,247.75,37.6,0.01644322,1433575,4541540.1,29563.2,78.8,14.8,15.7,14,13.1,31,6.4,50.9,14502,8918,8627,9030,59.2,1150.8,59.5,58.9,59.3,58.4,60.1,55.1,60.2,58.5,59.5,50.9,60.8,23.4,21.9,23.5,24.7,24.2,25,24,23,23.1,14502,565,3.51,6.21,17.65,5.94,7.84,18.56,9.45,14.05,36.21,8720.49,51289.71,71994.65,3740.83,14358.33,61800.01,12461.32,65648.04,133794.65
IIyear.MS32_TDR0.8_ebik0_eq0.csv,32,0.8,0,0,1222014.92,421059.71,81.1,27.9,92444.8,8.14,11.81,4.8,8.26,7.01,9.05,4.23,139132.9,47403,113777.5,7.8,41194.8,295.12,25.6,0.019587177,1638372,5184388.6,18849,96.6,14.3,15.5,13.1,12.5,30.6,6.2,49.1,14502,8074,7765,8498,53.6,1032.4,64.4,43.8,53.4,54.9,55,47.3,56,50.8,52.8,46.6,59.9,16.9,16.2,15.4,18.1,17.4,20.5,18.8,18.3,12.8,14502,565,6.42,10.63,21.01,5.64,7.15,9.5,12.07,17.79,30.5,15917.57,88541.87,85679.98,3522.81,13121.39,31596.9,19440.38,101663.25,117276.88
IIyear.MS32_TDR0.8_ebik0_eq1.csv,32,0.8,0,1,1210142.85,432931.78,80.3,28.7,104316.9,9.06,9.56,8.6,9.27,7.04,10,4.97,149760,58030.1,122808.3,8.5,50225.6,292.25,26.3,0.019396695,1638372,5236607,17978.7,102.1,14.3,15.2,13.5,12.6,29.8,6.1,49.3,14502,8611,8300,9030,57.2,1107.7,57.3,57,57.4,54.5,58.3,52.4,58.5,56.9,56.9,49.5,58.3,18.4,17.2,18.3,19.6,19,19.7,18.9,18.2,18,14502,565,4.62,7.47,23.76,8.47,10.46,27.79,13.09,17.93,51.55,11443.27,61807.58,97088.86,5299.36,19152.78,92443.85,16742.63,80960.35,189532.71
IIyear.MS32_TDR0.8_ebik1_eq0.csv,32,0.8,1,0,1184331.13,458743.5,78.6,30.4,130128.6,11.25,14.11,8.66,11.42,9.59,12.5,5.84,129973.6,38243.7,102843.5,7.1,30260.8,286.02,27.9,0.018983208,1638372,5153472.8,19364.3,88.6,14.5,15.7,13.4,12.7,30.5,6.3,49.4,14502,8346,8052,8498,55.4,1070.5,65.8,46,55.1,57.6,56.7,49.8,57.8,52.4,54.7,48.6,61.6,21.7,20.7,20.5,23,23.3,25.5,23.8,23.3,17.2,14502,565,4.95,8.37,17.38,5.79,7.67,10.36,10.74,16.04,27.74,12297.78,69636.68,71424.04,3650.4,14051.58,33592.22,15948.19,83688.26,105016.26
IIyear.MS32_TDR0.8_ebik1_eq1.csv,32,0.8,1,1,1179287.83,463786.8,78.3,30.8,135171.9,11.64,12.69,10.68,11.95,8.72,12.91,6.15,131611.3,39881.4,104175.9,7.2,31593.2,284.8,28.2,0.018902237,1638372,5153385.4,19365.8,88.2,14.7,15.4,14.1,13,30.5,6.4,50.5,14502,8876,8577,9030,58.9,1144.9,59.4,58.5,59.1,57.1,59.9,54.8,60.1,58.1,59.2,51.5,59.1,22.8,21.4,22.6,24.1,24.5,24.2,23.3,22.5,22.4,14502,565,4.02,6.89,18.5,6.47,8.54,20.02,10.5,15.43,38.52,10017.53,57312.12,75650.95,4069.19,15646.13,67156.45,14086.71,72958.25,142807.39
IIyear.MS32_TDR0.9_ebik0_eq0.csv,32,0.9,0,0,1383821.32,259253.31,91.8,17.2,94945.9,8.48,12.42,4.9,8.62,7.1,9.41,4.47,145819.2,54089.3,119210.3,8.2,46627.6,334.19,15.8,0.022180261,1843168,5794228.6,8685,105.8,14.2,15.5,13,12.5,29.8,6.1,48.7,14502,7977,7672,8498,52.9,1018.8,63.8,43.1,52.8,53.8,54.5,46.1,55.3,50.9,52.2,43.4,59.1,16.2,15.5,14.8,17.5,16.7,19.7,18.1,17.6,12.2,14502,565,6.9,11.19,21.83,5.87,7.58,9.68,12.77,18.77,31.51,17036.97,92472.69,89206.69,3670.84,13872.17,32247.94,20707.82,106344.86,121454.63
IIyear.MS32_TDR0.9_ebik0_eq1.csv,32,0.9,0,1,1373170.72,269903.91,91.1,17.9,105596.5,9.28,9.97,8.66,9.49,7.31,10.2,5.3,155895.9,64166,127747.4,8.8,55164.7,331.62,16.4,0.02200969,1843168,5836923.7,7973.5,110.5,14.4,15.3,13.7,12.7,30.7,6.2,49.8,14502,8594,8267,9030,57,1105.3,57.1,57,57.1,55.8,58.1,52.5,58.2,56.9,57,48.6,57.8,17.5,16.3,17.4,18.8,18,19,18.2,17.3,17,14502,565,4.76,8.19,25.26,8.96,10.64,27.95,13.73,18.82,53.2,11761.6,68432.34,103040.99,5594.19,19504.86,91953.73,17355.79,87937.2,194994.72
IIyear.MS32_TDR0.9_ebik1_eq0.csv,32,0.9,1,0,1343571.2,299503.43,89.2,19.9,135196,11.77,14.69,9.1,11.94,10.09,13.05,6.18,136384.2,44654.3,107913.3,7.4,35330.6,324.47,18.2,0.021535143,1843168,5761498.8,9230.5,97.6,14.5,15.6,13.5,12.8,30.1,6.2,50.2,14502,8333,8032,8498,55.3,1068.7,65.7,45.8,55.1,56.7,56.6,49.8,57.6,52.8,54.7,47.4,61,20.9,19.8,20.2,22.1,22.2,24.5,23.1,22.1,16.8,14502,565,5.36,8.78,19.18,6.54,7.99,10.62,11.89,16.77,29.8,13294.85,73055.36,78504.05,4104.44,14627.66,34557.13,17399.3,87683.02,113061.19
IIyear.MS32_TDR0.9_ebik1_eq1.csv,32,0.9,1,1,1338727.93,304346.7,88.9,20.2,140039.2,12.2,13.26,11.23,12.46,9.66,13.47,6.65,138598.3,46868.4,109696.5,7.6,37113.8,323.3,18.5,0.02145749,1843168,5755370.1,9332.7,96.5,14.7,15.6,13.9,12.9,31.4,6.3,50.6,14502,8833,8534,9030,58.6,1138.8,58.7,58.6,58.8,56.5,59.4,55.2,59.9,58.3,58.6,51.4,59.1,22,20.5,21.9,23.5,23.5,24.2,22.8,21.5,21.7,14502,565,4.58,7.24,19.75,7.33,8.7,21.89,11.9,15.94,41.65,11340.04,60509.25,80790.24,4600.39,15930.18,74561.44,15940.43,76439.43,155351.68
IIyear.MS32_TDR1_ebik0_eq0.csv,32,1,0,0,1546136.03,96938.6,102.6,6.4,96938.6,8.83,12.92,5.12,8.94,7.83,9.7,5.09,151238.2,59508.3,123663.4,8.5,51080.7,373.39,5.9,0.024781974,2047965,6375966,-1010.6,109.6,14.2,15.4,13,12.5,29.8,6.2,48.6,14502,7955,7646,8498,52.8,1015.7,63.9,42.7,52.7,53.5,54.2,46.7,55.2,50.4,52,45,58.5,16.3,15.4,15.1,17.7,17.2,19.6,18.4,17.8,12,14502,565,7.21,11.87,23.1,6.49,7.9,9.6,13.7,19.77,32.71,17721.7,99038,94053.04,4085.17,14469.33,31196.91,21806.88,113507.33,125249.95
IIyear.MS32_TDR1_ebik0_eq1.csv,32,1,0,1,1531881.77,111192.86,101.7,7.4,111192.9,9.93,10.61,9.31,10.12,8.1,10.89,5.75,164394.4,72664.5,134801.4,9.3,62218.7,369.95,6.8,0.02455366,2047965,6425602,-1837.8,115.5,14.3,15.2,13.5,12.6,30,6.1,49.7,14502,8589,8275,9030,57,1104.6,57,57,57.2,54.8,58.2,52,57.9,56.6,57.1,49.7,58.7,18,16.8,17.8,19.3,19.5,19.4,18.4,17.7,17.9,14502,565,5.13,8.55,26.01,9.25,11.29,30.49,14.38,19.85,56.5,12619.89,71160.43,106059.01,5764.64,20696.23,102969.09,18384.52,91856.66,209028.1
IIyear.MS32_TDR1_ebik1_eq0.csv,32,1,1,0,1502223.45,140851.18,99.7,9.3,140851.2,12.39,15.47,9.59,12.58,10.54,13.69,6.78,142585.1,50855.2,112783.4,7.8,40200.7,362.79,8.6,0.02407845,2047965,6351808,-608,104.2,14.5,15.5,13.5,12.8,30.3,6.3,49.8,14502,8312,8019,8498,55.2,1065.8,65.4,45.9,54.9,57.2,56.5,49.6,57.4,53,54.4,48.5,60.5,20.5,19.4,19.7,21.9,21.9,23.5,22.4,22,16.3,14502,565,5.49,9.51,20.45,6.86,8.46,11.5,12.35,17.97,31.95,13569.57,78628.23,83628.11,4316.91,15500.21,37805.85,17886.48,94128.45,121433.96
